STATE,YEAR,MONTH,TYPE,DAMAGE
NEW YORK,2007,February,Blizzard,20.00K
NEW YORK,2007,February,Blizzard,20.00K
NEW YORK,2007,February,Blizzard,20.00K
NEW YORK,2007,February,Blizzard,20.00K
NEW YORK,2007,February,Blizzard,20.00K
NEW YORK,2007,February,Blizzard,20.00K
KANSAS,2007,January,Blizzard,2.00K
NEW YORK,2007,February,Blizzard,2.00K
TEXAS,2007,January,Blizzard,150.00K
VERMONT,2007,February,Blizzard,150.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW YORK,2007,December,Blizzard,15.00K
NEW HAMPSHIRE,2007,April,Blizzard,15.00K
NEW YORK,2007,February,Blizzard,15.00K
NEW YORK,2007,February,Blizzard,15.00K
NEW YORK,2007,February,Blizzard,15.00K
NEW YORK,2007,April,Blizzard,15.00K
NEW YORK,2007,April,Blizzard,15.00K
NEW YORK,2007,April,Blizzard,15.00K
NEW YORK,2007,April,Blizzard,15.00K
TEXAS,2007,January,Blizzard,100.00K
NEW YORK,2007,February,Blizzard,100.00K
NEW YORK,2007,February,Blizzard,100.00K
VERMONT,2007,February,Blizzard,100.00K
NEW YORK,2007,December,Blizzard,10.00K
NEW YORK,2007,December,Blizzard,10.00K
NEW YORK,2007,December,Blizzard,10.00K
NEW YORK,2007,December,Blizzard,10.00K
NEW YORK,2007,March,Blizzard,10.00K
NEW YORK,2007,March,Blizzard,10.00K
NEW YORK,2007,March,Blizzard,10.00K
NEW YORK,2007,March,Blizzard,10.00K
NEW YORK,2007,March,Blizzard,10.00K
MASSACHUSETTS,2007,April,Blizzard,10.00K
MASSACHUSETTS,2007,April,Blizzard,10.00K
MASSACHUSETTS,2007,April,Blizzard,10.00K
NEW YORK,2007,March,Blizzard,10.00K
NEW YORK,2007,March,Blizzard,10.00K
NEW YORK,2007,March,Blizzard,10.00K
NEW YORK,2007,March,Blizzard,10.00K
NEW YORK,2007,March,Blizzard,10.00K
NEW YORK,2007,March,Blizzard,10.00K
NEW YORK,2007,March,Blizzard,10.00K
NEW YORK,2007,March,Blizzard,10.00K
NEW YORK,2007,March,Blizzard,10.00K
NEW YORK,2007,March,Blizzard,10.00K
NEW YORK,2007,February,Blizzard,10.00K
TEXAS,2007,November,Blizzard,10.00K
VERMONT,2007,December,Blizzard,10.00K
VERMONT,2007,December,Blizzard,10.00K
OKLAHOMA,2007,December,Blizzard,10.00K
KANSAS,2007,December,Blizzard,10.00K
KANSAS,2007,December,Blizzard,10.00K
KANSAS,2007,December,Blizzard,10.00K
KANSAS,2007,December,Blizzard,10.00K
NEW YORK,2007,February,Blizzard,10.00K
NEW YORK,2007,February,Blizzard,10.00K
NEW YORK,2007,February,Blizzard,10.00K
NEW YORK,2007,February,Blizzard,10.00K
NEW YORK,2007,March,Blizzard,10.00K
NEW YORK,2007,April,Blizzard,10.00K
NEW YORK,2007,February,Blizzard,10.00K
NEW YORK,2007,February,Blizzard,10.00K
WASHINGTON,2007,February,Blizzard,1.00K
WASHINGTON,2007,February,Blizzard,1.00K
WASHINGTON,2007,February,Blizzard,1.00K
MASSACHUSETTS,2008,December,Blizzard,8.00K
MASSACHUSETTS,2008,December,Blizzard,8.00K
IDAHO,2008,February,Blizzard,7500.00K
OHIO,2008,March,Blizzard,75.00K
OHIO,2008,March,Blizzard,75.00K
OHIO,2008,March,Blizzard,75.00K
MASSACHUSETTS,2008,January,Blizzard,70.00K
MONTANA,2008,October,Blizzard,7.00K
WASHINGTON,2008,December,Blizzard,600.00K
WASHINGTON,2008,December,Blizzard,600.00K
OKLAHOMA,2008,January,Blizzard,6.00K
MASSACHUSETTS,2008,January,Blizzard,55.00K
NORTH DAKOTA,2008,October,Blizzard,55.00K
MISSISSIPPI,2008,January,Blizzard,500.00K
NEVADA,2008,December,Blizzard,500.00K
WASHINGTON,2008,December,Blizzard,500.00K
WASHINGTON,2008,December,Blizzard,500.00K
WASHINGTON,2008,December,Blizzard,500.00K
KENTUCKY,2008,December,Blizzard,50.00K
MISSISSIPPI,2008,December,Blizzard,50.00K
MISSISSIPPI,2008,December,Blizzard,50.00K
ALASKA,2008,April,Blizzard,50.00K
OHIO,2008,March,Blizzard,50.00K
NEW YORK,2008,January,Blizzard,5.00K
NEW YORK,2008,January,Blizzard,5.00K
MASSACHUSETTS,2008,December,Blizzard,5.00K
MASSACHUSETTS,2008,December,Blizzard,5.00K
WISCONSIN,2008,February,Blizzard,5.00K
OKLAHOMA,2008,March,Blizzard,5.00K
NEW HAMPSHIRE,2008,February,Blizzard,45.00K
WASHINGTON,2008,December,Blizzard,400.00K
RHODE ISLAND,2008,December,Blizzard,4.00K
MASSACHUSETTS,2008,January,Blizzard,36.00K
WASHINGTON,2008,December,Blizzard,350.00K
MISSISSIPPI,2008,January,Blizzard,350.00K
CONNECTICUT,2008,January,Blizzard,32.00K
WASHINGTON,2008,December,Blizzard,300.00K
NORTH DAKOTA,2008,November,Blizzard,30.00K
MASSACHUSETTS,2008,January,Blizzard,30.00K
RHODE ISLAND,2008,January,Blizzard,30.00K
MASSACHUSETTS,2008,January,Blizzard,30.00K
MASSACHUSETTS,2008,February,Blizzard,30.00K
WASHINGTON,2008,December,Blizzard,3.00M
MASSACHUSETTS,2008,December,Blizzard,3.00K
NEW HAMPSHIRE,2008,March,Blizzard,3.00K
NORTH DAKOTA,2008,October,Blizzard,3.00K
MASSACHUSETTS,2008,January,Blizzard,28.00K
MASSACHUSETTS,2008,January,Blizzard,28.00K
MISSISSIPPI,2008,December,Blizzard,25.00K
OKLAHOMA,2008,January,Blizzard,25.00K
CONNECTICUT,2008,January,Blizzard,25.00K
ARKANSAS,2008,March,Blizzard,200.00K
MISSISSIPPI,2008,March,Blizzard,200.00K
WASHINGTON,2008,December,Blizzard,200.00K
WASHINGTON,2008,December,Blizzard,200.00K
WASHINGTON,2008,December,Blizzard,200.00K
MISSISSIPPI,2008,March,Blizzard,20.00K
NORTH DAKOTA,2008,November,Blizzard,20.00K
NEW MEXICO,2008,February,Blizzard,20.00K
MASSACHUSETTS,2008,January,Blizzard,20.00K
MASSACHUSETTS,2008,January,Blizzard,20.00K
MASSACHUSETTS,2008,January,Blizzard,20.00K
OKLAHOMA,2008,January,Blizzard,20.00K
MASSACHUSETTS,2008,January,Blizzard,20.00K
MASSACHUSETTS,2008,January,Blizzard,20.00K
MASSACHUSETTS,2008,January,Blizzard,20.00K
MASSACHUSETTS,2008,January,Blizzard,20.00K
MASSACHUSETTS,2008,January,Blizzard,20.00K
MASSACHUSETTS,2008,January,Blizzard,20.00K
NORTH DAKOTA,2008,October,Blizzard,20.00K
WASHINGTON,2008,December,Blizzard,2.00M
PENNSYLVANIA,2008,October,Blizzard,2.00K
CONNECTICUT,2008,January,Blizzard,16.00K
WASHINGTON,2008,December,Blizzard,150.00K
WASHINGTON,2008,December,Blizzard,150.00K
WASHINGTON,2008,December,Blizzard,150.00K
OHIO,2008,March,Blizzard,150.00K
MISSISSIPPI,2008,December,Blizzard,15.00K
NEW HAMPSHIRE,2008,February,Blizzard,15.00K
MISSISSIPPI,2008,January,Blizzard,100.00K
KENTUCKY,2008,December,Blizzard,100.00K
WASHINGTON,2008,December,Blizzard,100.00K
WASHINGTON,2008,December,Blizzard,100.00K
WASHINGTON,2008,December,Blizzard,100.00K
OHIO,2008,March,Blizzard,100.00K
OHIO,2008,March,Blizzard,100.00K
NEW HAMPSHIRE,2008,January,Blizzard,10.00K
MISSISSIPPI,2008,December,Blizzard,10.00K
NEW YORK,2008,February,Blizzard,10.00K
NEW YORK,2008,February,Blizzard,10.00K
NEW YORK,2008,February,Blizzard,10.00K
NEW YORK,2008,February,Blizzard,10.00K
NEW YORK,2008,February,Blizzard,10.00K
NEW YORK,2008,February,Blizzard,10.00K
NEW YORK,2008,February,Blizzard,10.00K
NEW YORK,2008,February,Blizzard,10.00K
MISSISSIPPI,2008,December,Blizzard,10.00K
MASSACHUSETTS,2008,December,Blizzard,10.00K
MISSISSIPPI,2008,December,Blizzard,10.00K
OKLAHOMA,2008,January,Blizzard,10.00K
NEW HAMPSHIRE,2008,January,Blizzard,10.00K
NEW HAMPSHIRE,2008,January,Blizzard,10.00K
MONTANA,2008,May,Blizzard,10.00K
WASHINGTON,2008,December,Blizzard,1.50K
MASSACHUSETTS,2008,December,Blizzard,1.00K
MASSACHUSETTS,2008,December,Blizzard,1.00K
RHODE ISLAND,2008,December,Blizzard,1.00K
MONTANA,2008,June,Blizzard,1.00K
MONTANA,2008,June,Blizzard,1.00K
MONTANA,2008,June,Blizzard,1.00K
WEST VIRGINIA,2009,December,Blizzard,800.00K
WEST VIRGINIA,2009,December,Blizzard,750.00K
VIRGINIA,2009,December,Blizzard,750.00K
WEST VIRGINIA,2009,December,Blizzard,75.00K
GEORGIA,2009,March,Blizzard,75.00K
WEST VIRGINIA,2009,December,Blizzard,700.00K
WEST VIRGINIA,2009,December,Blizzard,700.00K
GEORGIA,2009,March,Blizzard,7.00K
GEORGIA,2009,March,Blizzard,600.00K
WEST VIRGINIA,2009,December,Blizzard,50.00K
WEST VIRGINIA,2009,December,Blizzard,50.00K
WEST VIRGINIA,2009,December,Blizzard,50.00K
WEST VIRGINIA,2009,December,Blizzard,50.00K
WEST VIRGINIA,2009,December,Blizzard,50.00K
WEST VIRGINIA,2009,December,Blizzard,50.00K
NEW JERSEY,2009,December,Blizzard,50.00K
VIRGINIA,2009,December,Blizzard,50.00K
NORTH DAKOTA,2009,February,Blizzard,50.00K
GEORGIA,2009,March,Blizzard,50.00K
GEORGIA,2009,March,Blizzard,50.00K
GEORGIA,2009,March,Blizzard,50.00K
GEORGIA,2009,March,Blizzard,50.00K
CALIFORNIA,2009,February,Blizzard,50.00K
CALIFORNIA,2009,March,Blizzard,50.00K
NEW HAMPSHIRE,2009,December,Blizzard,5.00K
MASSACHUSETTS,2009,December,Blizzard,5.00K
GEORGIA,2009,March,Blizzard,5.00K
GEORGIA,2009,March,Blizzard,5.00K
GEORGIA,2009,March,Blizzard,5.00K
GEORGIA,2009,March,Blizzard,5.00K
GEORGIA,2009,March,Blizzard,5.00K
GEORGIA,2009,March,Blizzard,5.00K
GEORGIA,2009,March,Blizzard,5.00K
GEORGIA,2009,March,Blizzard,5.00K
GEORGIA,2009,March,Blizzard,5.00K
MONTANA,2009,April,Blizzard,5.00K
GEORGIA,2009,March,Blizzard,5.00K
VIRGINIA,2009,December,Blizzard,435.00K
VIRGINIA,2009,December,Blizzard,406.00K
WEST VIRGINIA,2009,December,Blizzard,400.00K
WEST VIRGINIA,2009,December,Blizzard,400.00K
IDAHO,2009,October,Blizzard,4.00K
GEORGIA,2009,March,Blizzard,35.00K
WEST VIRGINIA,2009,December,Blizzard,300.00K
WEST VIRGINIA,2009,December,Blizzard,30.00K
VIRGINIA,2009,December,Blizzard,3.00K
GEORGIA,2009,March,Blizzard,3.00K
GEORGIA,2009,March,Blizzard,3.00K
GEORGIA,2009,March,Blizzard,3.00K
GEORGIA,2009,March,Blizzard,3.00K
GEORGIA,2009,March,Blizzard,3.00K
GEORGIA,2009,March,Blizzard,3.00K
GEORGIA,2009,March,Blizzard,3.00K
GEORGIA,2009,March,Blizzard,3.00K
VIRGINIA,2009,December,Blizzard,27.00K
WEST VIRGINIA,2009,December,Blizzard,25.00K
WEST VIRGINIA,2009,December,Blizzard,25.00K
WEST VIRGINIA,2009,December,Blizzard,25.00K
WEST VIRGINIA,2009,December,Blizzard,25.00K
WEST VIRGINIA,2009,December,Blizzard,25.00K
GEORGIA,2009,March,Blizzard,25.00K
GEORGIA,2009,March,Blizzard,25.00K
GEORGIA,2009,March,Blizzard,25.00K
GEORGIA,2009,March,Blizzard,25.00K
GEORGIA,2009,March,Blizzard,25.00K
WEST VIRGINIA,2009,December,Blizzard,200.00K
WEST VIRGINIA,2009,December,Blizzard,200.00K
WEST VIRGINIA,2009,December,Blizzard,200.00K
WEST VIRGINIA,2009,December,Blizzard,200.00K
NEW YORK,2009,January,Blizzard,20.00K
NEW YORK,2009,January,Blizzard,20.00K
NEW YORK,2009,January,Blizzard,20.00K
NEW YORK,2009,January,Blizzard,20.00K
NEW YORK,2009,January,Blizzard,20.00K
NEW YORK,2009,January,Blizzard,20.00K
NEW YORK,2009,January,Blizzard,20.00K
NEW YORK,2009,January,Blizzard,20.00K
NEW YORK,2009,January,Blizzard,20.00K
NEW YORK,2009,January,Blizzard,20.00K
NEW YORK,2009,January,Blizzard,20.00K
NEW YORK,2009,January,Blizzard,20.00K
NEW YORK,2009,January,Blizzard,20.00K
NEW YORK,2009,January,Blizzard,20.00K
NEW YORK,2009,January,Blizzard,20.00K
NEW YORK,2009,January,Blizzard,20.00K
WEST VIRGINIA,2009,December,Blizzard,20.00K
WEST VIRGINIA,2009,December,Blizzard,20.00K
KENTUCKY,2009,December,Blizzard,20.00K
CALIFORNIA,2009,March,Blizzard,20.00K
VIRGINIA,2009,December,Blizzard,2.00M
GEORGIA,2009,March,Blizzard,2.00K
GEORGIA,2009,March,Blizzard,2.00K
GEORGIA,2009,March,Blizzard,150.00K
MASSACHUSETTS,2009,December,Blizzard,15.00K
VIRGINIA,2009,December,Blizzard,15.00K
GEORGIA,2009,March,Blizzard,15.00K
WEST VIRGINIA,2009,December,Blizzard,100.00K
WEST VIRGINIA,2009,December,Blizzard,100.00K
WEST VIRGINIA,2009,December,Blizzard,100.00K
NEW JERSEY,2009,December,Blizzard,100.00K
GEORGIA,2009,March,Blizzard,100.00K
WASHINGTON,2009,January,Blizzard,10.00M
NEW HAMPSHIRE,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
WEST VIRGINIA,2009,December,Blizzard,10.00K
WEST VIRGINIA,2009,December,Blizzard,10.00K
WEST VIRGINIA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
SOUTH DAKOTA,2009,October,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
IOWA,2009,December,Blizzard,10.00K
NEW MEXICO,2009,December,Blizzard,10.00K
NEW MEXICO,2009,December,Blizzard,10.00K
GEORGIA,2009,March,Blizzard,10.00K
GEORGIA,2009,March,Blizzard,10.00K
GEORGIA,2009,March,Blizzard,10.00K
KANSAS,2009,October,Blizzard,10.00K
KANSAS,2009,November,Blizzard,1.60M
KANSAS,2009,November,Blizzard,1.60M
KANSAS,2009,November,Blizzard,1.60M
IDAHO,2009,January,Blizzard,1.00K
MASSACHUSETTS,2009,December,Blizzard,0.50K
MISSISSIPPI,2010,February,Blizzard,900.00K
MISSISSIPPI,2010,February,Blizzard,800.00K
MISSISSIPPI,2010,February,Blizzard,800.00K
MISSISSIPPI,2010,February,Blizzard,800.00K
NEW HAMPSHIRE,2010,February,Blizzard,8.00K
MASSACHUSETTS,2010,February,Blizzard,8.00K
IOWA,2010,November,Blizzard,75.00K
IOWA,2010,November,Blizzard,75.00K
TEXAS,2010,February,Blizzard,75.00K
TEXAS,2010,February,Blizzard,75.00K
LOUISIANA,2010,February,Blizzard,75.00K
MISSISSIPPI,2010,February,Blizzard,700.00K
MISSISSIPPI,2010,February,Blizzard,700.00K
MISSISSIPPI,2010,February,Blizzard,700.00K
KANSAS,2010,January,Blizzard,7.00K
TEXAS,2010,February,Blizzard,600.00K
MISSISSIPPI,2010,February,Blizzard,600.00K
MISSISSIPPI,2010,February,Blizzard,600.00K
MISSISSIPPI,2010,February,Blizzard,600.00K
MISSISSIPPI,2010,February,Blizzard,600.00K
MISSISSIPPI,2010,February,Blizzard,600.00K
TEXAS,2010,February,Blizzard,60.00K
TEXAS,2010,February,Blizzard,60.00K
NEVADA,2010,December,Blizzard,500.00K
TEXAS,2010,February,Blizzard,500.00K
MISSISSIPPI,2010,February,Blizzard,500.00K
MISSISSIPPI,2010,February,Blizzard,500.00K
SOUTH CAROLINA,2010,February,Blizzard,50.00K
SOUTH CAROLINA,2010,February,Blizzard,50.00K
TEXAS,2010,February,Blizzard,50.00K
TEXAS,2010,February,Blizzard,50.00K
TEXAS,2010,February,Blizzard,50.00K
TEXAS,2010,February,Blizzard,50.00K
TENNESSEE,2010,January,Blizzard,50.00K
TENNESSEE,2010,January,Blizzard,50.00K
MISSISSIPPI,2010,February,Blizzard,50.00K
LOUISIANA,2010,February,Blizzard,50.00K
MISSISSIPPI,2010,February,Blizzard,50.00K
NORTH CAROLINA,2010,December,Blizzard,5.00K
VIRGINIA,2010,December,Blizzard,5.00K
KANSAS,2010,January,Blizzard,5.00K
KANSAS,2010,January,Blizzard,5.00K
GEORGIA,2010,February,Blizzard,5.00K
MISSISSIPPI,2010,February,Blizzard,5.00K
TEXAS,2010,February,Blizzard,400.00K
MISSISSIPPI,2010,February,Blizzard,400.00K
LOUISIANA,2010,February,Blizzard,400.00K
LOUISIANA,2010,February,Blizzard,400.00K
MISSISSIPPI,2010,February,Blizzard,400.00K
MISSISSIPPI,2010,February,Blizzard,400.00K
TEXAS,2010,February,Blizzard,40.00K
LOUISIANA,2010,February,Blizzard,40.00K
TEXAS,2010,February,Blizzard,350.00K
MISSISSIPPI,2010,February,Blizzard,350.00K
TEXAS,2010,February,Blizzard,300.00K
TEXAS,2010,February,Blizzard,300.00K
LOUISIANA,2010,February,Blizzard,300.00K
MISSISSIPPI,2010,February,Blizzard,300.00K
MISSISSIPPI,2010,February,Blizzard,300.00K
LOUISIANA,2010,February,Blizzard,300.00K
MISSISSIPPI,2010,February,Blizzard,300.00K
MASSACHUSETTS,2010,February,Blizzard,30.00K
MASSACHUSETTS,2010,February,Blizzard,30.00K
GEORGIA,2010,February,Blizzard,30.00K
SOUTH CAROLINA,2010,February,Blizzard,3.00K
TEXAS,2010,February,Blizzard,250.00K
TENNESSEE,2010,January,Blizzard,250.00K
TEXAS,2010,February,Blizzard,250.00K
TEXAS,2010,February,Blizzard,250.00K
TEXAS,2010,February,Blizzard,250.00K
TENNESSEE,2010,January,Blizzard,250.00K
TENNESSEE,2010,January,Blizzard,250.00K
IOWA,2010,November,Blizzard,25.00K
VIRGINIA,2010,December,Blizzard,25.00K
TEXAS,2010,February,Blizzard,25.00K
TEXAS,2010,February,Blizzard,25.00K
TEXAS,2010,February,Blizzard,25.00K
TEXAS,2010,February,Blizzard,25.00K
TEXAS,2010,February,Blizzard,25.00K
TEXAS,2010,February,Blizzard,25.00K
MISSISSIPPI,2010,February,Blizzard,25.00K
MISSISSIPPI,2010,February,Blizzard,200.00K
TEXAS,2010,February,Blizzard,200.00K
MISSISSIPPI,2010,February,Blizzard,200.00K
TEXAS,2010,February,Blizzard,20.00M
NEW HAMPSHIRE,2010,February,Blizzard,20.00K
TEXAS,2010,February,Blizzard,20.00K
SOUTH CAROLINA,2010,February,Blizzard,20.00K
TEXAS,2010,February,Blizzard,20.00K
TEXAS,2010,February,Blizzard,20.00K
TEXAS,2010,February,Blizzard,20.00K
MISSISSIPPI,2010,February,Blizzard,20.00K
CALIFORNIA,2010,January,Blizzard,2.00M
TEXAS,2010,February,Blizzard,2.00M
TEXAS,2010,February,Blizzard,2.00M
SOUTH CAROLINA,2010,February,Blizzard,2.00K
TEXAS,2010,February,Blizzard,16.00M
IOWA,2010,November,Blizzard,150.00K
CALIFORNIA,2010,January,Blizzard,150.00K
TEXAS,2010,February,Blizzard,150.00K
MASSACHUSETTS,2010,February,Blizzard,15.00K
MASSACHUSETTS,2010,February,Blizzard,15.00K
MASSACHUSETTS,2010,February,Blizzard,15.00K
MASSACHUSETTS,2010,February,Blizzard,15.00K
MASSACHUSETTS,2010,February,Blizzard,15.00K
MISSISSIPPI,2010,February,Blizzard,15.00K
IOWA,2010,November,Blizzard,100.00K
IOWA,2010,November,Blizzard,100.00K
NEW JERSEY,2010,December,Blizzard,100.00K
TEXAS,2010,February,Blizzard,100.00K
TEXAS,2010,February,Blizzard,100.00K
LOUISIANA,2010,February,Blizzard,100.00K
LOUISIANA,2010,February,Blizzard,100.00K
MISSISSIPPI,2010,February,Blizzard,100.00K
TEXAS,2010,February,Blizzard,100.00K
MISSISSIPPI,2010,February,Blizzard,100.00K
VIRGINIA,2010,December,Blizzard,10.00K
VIRGINIA,2010,December,Blizzard,10.00K
VIRGINIA,2010,December,Blizzard,10.00K
VIRGINIA,2010,December,Blizzard,10.00K
SOUTH CAROLINA,2010,February,Blizzard,10.00K
SOUTH CAROLINA,2010,February,Blizzard,10.00K
TEXAS,2010,February,Blizzard,10.00K
MISSISSIPPI,2010,February,Blizzard,10.00K
NORTH CAROLINA,2010,March,Blizzard,1.80K
MISSISSIPPI,2010,February,Blizzard,1.70M
MISSISSIPPI,2010,February,Blizzard,1.20M
TEXAS,2010,February,Blizzard,1.00M
TEXAS,2010,February,Blizzard,1.00M
TEXAS,2010,February,Blizzard,1.00M
TEXAS,2010,February,Blizzard,1.00M
MISSISSIPPI,2010,February,Blizzard,1.00M
MISSISSIPPI,2010,February,Blizzard,1.00M
IDAHO,2010,November,Blizzard,1.00K
SOUTH CAROLINA,2010,February,Blizzard,1.00K
MASSACHUSETTS,2011,October,Blizzard,8.00M
CONNECTICUT,2011,October,Blizzard,8.00M
TEXAS,2011,February,Blizzard,8.00K
TEXAS,2011,January,Blizzard,75.00K
ARKANSAS,2011,January,Blizzard,75.00K
ARKANSAS,2011,January,Blizzard,75.00K
MISSISSIPPI,2011,February,Blizzard,650.00K
KANSAS,2011,February,Blizzard,65.00K
IDAHO,2011,November,Blizzard,6.00K
TEXAS,2011,February,Blizzard,6.00K
IOWA,2011,November,Blizzard,500.00K
NEW HAMPSHIRE,2011,October,Blizzard,50.00K
NEW YORK,2011,March,Blizzard,50.00K
KANSAS,2011,February,Blizzard,50.00K
TEXAS,2011,February,Blizzard,50.00K
TEXAS,2011,January,Blizzard,50.00K
NEW YORK,2011,March,Blizzard,50.00K
WEST VIRGINIA,2011,October,Blizzard,50.00K
ARIZONA,2011,February,Blizzard,50.00K
MISSISSIPPI,2011,January,Blizzard,50.00K
MASSACHUSETTS,2011,October,Blizzard,50.00K
MASSACHUSETTS,2011,October,Blizzard,50.00K
MASSACHUSETTS,2011,October,Blizzard,50.00K
MASSACHUSETTS,2011,October,Blizzard,50.00K
NEW HAMPSHIRE,2011,October,Blizzard,50.00K
NEW HAMPSHIRE,2011,October,Blizzard,50.00K
MASSACHUSETTS,2011,October,Blizzard,50.00K
NEW MEXICO,2011,December,Blizzard,50.00K
TEXAS,2011,February,Blizzard,5.00K
TEXAS,2011,February,Blizzard,5.00K
TEXAS,2011,February,Blizzard,5.00K
WEST VIRGINIA,2011,January,Blizzard,5.00K
MISSISSIPPI,2011,February,Blizzard,450.00K
MISSISSIPPI,2011,February,Blizzard,450.00K
MISSISSIPPI,2011,February,Blizzard,450.00K
MISSISSIPPI,2011,February,Blizzard,400.00K
MISSISSIPPI,2011,February,Blizzard,400.00K
MISSISSIPPI,2011,February,Blizzard,400.00K
ARKANSAS,2011,February,Blizzard,400.00K
MISSISSIPPI,2011,February,Blizzard,400.00K
MISSISSIPPI,2011,February,Blizzard,400.00K
MISSISSIPPI,2011,February,Blizzard,400.00K
MISSISSIPPI,2011,February,Blizzard,400.00K
MISSISSIPPI,2011,February,Blizzard,400.00K
MISSISSIPPI,2011,February,Blizzard,400.00K
MISSISSIPPI,2011,February,Blizzard,400.00K
MISSISSIPPI,2011,February,Blizzard,350.00K
MISSISSIPPI,2011,February,Blizzard,340.00K
KANSAS,2011,February,Blizzard,31.00K
KANSAS,2011,February,Blizzard,300.00K
TEXAS,2011,January,Blizzard,300.00K
MISSISSIPPI,2011,February,Blizzard,300.00K
MISSISSIPPI,2011,February,Blizzard,300.00K
MISSISSIPPI,2011,February,Blizzard,300.00K
MISSISSIPPI,2011,February,Blizzard,300.00K
ARKANSAS,2011,February,Blizzard,300.00K
MISSISSIPPI,2011,January,Blizzard,30.00K
MISSISSIPPI,2011,January,Blizzard,30.00K
MISSISSIPPI,2011,January,Blizzard,30.00K
MISSISSIPPI,2011,January,Blizzard,30.00K
MISSISSIPPI,2011,January,Blizzard,30.00K
MISSISSIPPI,2011,January,Blizzard,30.00K
